,year,date,week,home,away,homeCoach,awayCoach,homeRecord,awayRecord,roof,surface,vegas line,over/under,homeQB,homeRB,homeFL,homeSE,homeTE,homeLT,homeLG,homeC,homeRG,homeRT,homeDE,homeNT,homeLOLB,homeLILB,homeRILB,homeROLB,homeLCB,homeRCB,homeSS,homeFS,awayQB,awayRB,awayFB,awayWR,awayTE,awayLT,awayLG,awayC,awayRG,awayRT,awayLDE,awayLDT,awayRDT,awayRDE,awayOLB,awayLLB,awayMLB,awayLCB,awayRCB,awaySS,awayFS,awayCB,awayDE,awayDT,awayLB,homeH-B,homeLDE,homeLDT,homeMLB,homeRDE,homeRDT,homeSLB,homeWLB,homeWR,awayLILB,awayLOLB,awayNT,awayRILB,awayROLB,homeDT,homeFB,homeJACK,homeLWR,homeMIKE,homeOC,homeRLB,homeRWR,awayILB,awayS,homeHB,homeLOT,homeROT,awayEND,awayMIKE,awayT,awayWILL,awaySLB,awayUT,awayWLB,homeILB,homeOLB,homeS,awayRLB,awayMILB,awayMOLB,awaySAM,homeUT,awayTED,homeBLB,awayMCB,homeCB,awayHB,homeEND,homeT,homeWILL,homeLLB,homeLB,homeSAM,homeTED,awayDB,awayJACK,awayLWR,awayOC,awayRWR,awayFL,awaySE,homeMILB,homeMOLB,awayH-B,awayBLB,homeDB,homeLB/D,awayLOT,awayROT,awayLB/D,awayFB',home3CB,awayJLB,homeJLB,awayNB,homeNB,awayLDB
0,2009,September 10,1,Pittsburgh Steelers,Tennessee Titans,Mike Tomlin,Jeff Fisher,1-0,0-1,outdoors,dessograss,Pittsburgh Steelers -6.5,35.0 (under),Ben Roethlisberger,Willie Parker,Hines Ward,Santonio Holmes,Heath Miller,Max Starks,Chris Kemoeatu,Justin Hartwig,Trai Essex,Willie Colon,Brett Keisel,Casey Hampton,LaMarr Woodley,James Farrior,Keyaron Fox,James Harrison,Ike Taylor,William Gay,Troy Polamalu,Ryan Clark,Kerry Collins,Chris Johnson,Ahmard Hall,Justin Gage,Alge Crumpler,Michael Roos,Eugene Amano,Kevin Mawae,Jake Scott,David Stewart,Jevon Kearse,Jovan Haye,Tony Brown,Kyle Vanden Bosch,Keith Bulluck,David Thornton,Stephen Tulloch,Nick Harper,Cortland Finnegan,Chris Hope,Michael Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2009,September 13,1,Indianapolis Colts,Jacksonville Jaguars,Jim Caldwell,Jack Del Rio,1-0,0-1,retractable roof (open),fieldturf,Indianapolis Colts -6.0,45.0 (under),Peyton Manning,Joseph Addai,,,Dallas Clark,Charlie Johnson,Ryan Lilja,Jeff Saturday,Mike Pollak,Ryan Diem,,,,,,,Kelvin Hayden,Jerraud Powers,Melvin Bullitt,Antoine Bethea,David Garrard,Maurice Jones-Drew,Greg Jones,Torry Holt,Marcedes Lewis,Eugene Monroe,Vince Manuwai,Brad Meester,Maurice Williams,Eben Britton,,,,,Clint Ingram,,,,,Sean Considine,Reggie Nelson,Rashean Mathis,Reggie Hayward,Terrance Knighton,Justin Durant,Gijon Robinson,Robert Mathis,Eric Foster,Gary Brackett,Dwight Freeney,Antonio Johnson,Tyjuan Hagler,Clint Session,Reggie Wayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2009,September 13,1,Baltimore Ravens,Kansas City Chiefs,John Harbaugh,Todd Haley,1-0,0-1,outdoors,sportturf,Baltimore Ravens -13.0,36.5 (over),Joe Flacco,Ray Rice,,,Todd Heap,Jared Gaither,Ben Grubbs,,Chris Chester,Michael Oher,Trevor Pryce,Kelly Gregg,,,,,Fabian Washington,Domonique Foxworth,Dawan Landry,Ed Reed,Brodie Croyle,Larry Johnson,Mike Cox,Mark Bradley,Sean Ryan,Branden Albert,Brian Waters,Rudy Niswanger,Mike Goff,Ikechuku Ndukwe,Tyson Jackson,,,Glenn Dorsey,,,,Maurice Leggett,Brandon Carr,Mike Brown,Jarrad Page,,,,,,,,,,,Jarret Johnson,,,Demorrio Williams,Mike Vrabel,Tank Tyler,Corey Mays,Tamba Hali,Haloti Ngata,Le'Ron McClain,Tavares Gooden,Mark Clayton,Ray Lewis,Matt Birk,Terrell Suggs,Derrick Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2009,September 13,1,Cincinnati Bengals,Denver Broncos,Marvin Lewis,Josh McDaniels,0-1,1-0,outdoors,fieldturf,Cincinnati Bengals -5.0,41.0 (under),Carson Palmer,,,,Daniel Coats,,Nate Livings,Kyle Cook,Bobbie Williams,,,,,,,,Johnathan Joseph,Leon Hall,Roy Williams,Chris Crocker,Kyle Orton,Correll Buckhalter,Peyton Hillis,Jabar Gaffney,Daniel Graham,Ryan Clady,Ben Hamilton,Casey Wiegmann,Russ Hochstein,Ryan Harris,,,,,Elvis Dumervil,,,Champ Bailey,Andre' Goodman,,,,Kenny Peterson,,,,Robert Geathers,Domata Peko,Dhani Jones,Antwan Odom,Tank Johnson,Rey Maualuga,Keith Rivers,Laveranues Coles,,,Ronald Fields,,,,Jeremi Johnson,,,,,,,D.J. Williams,Renaldo Hill,Cedric Benson,Andrew Whitworth,Anthony Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2009,September 13,1,Houston Texans,New York Jets,Gary Kubiak,Rex Ryan,0-1,1-0,retractable roof (closed),grass,Houston Texans -4.5,45.0 (under),Matt Schaub,Steve Slaton,,,Owen Daniels,Duane Brown,Chester Pitts,Chris Myers,Mike Brisiel,Eric Winston,,Shaun Cody,,,,,Fred Bennett,DelJuan Robinson,Dominique Barber,Nick Ferguson,Mark Sanchez,Thomas Jones,Tony Richardson,Jerricho Cotchery,Dustin Keller,D'Brickashaw Ferguson,Alan Faneca,Nick Mangold,Brandon Moore,Damien Woody,,,,,Bryan Thomas,,,Darrelle Revis,Lito Sheppard,,,,,,,,Antonio Smith,,DeMeco Ryans,Mario Williams,,Brian Cushing,Zach Diles,Andre' Davis,,,Kris Jenkins,,,Amobi Okoye,Vonta Leach,,,,,,,,Jim Leonhard,,,,Marques Douglas,David Harris,Sione Pouha,Bart Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2009,September 13,1,Cleveland Browns,Minnesota Vikings,Eric Mangini,Brad Childress,0-1,1-0,outdoors,grass,Minnesota Vikings -4.5,40.0 (over),Brady Quinn,Jamal Lewis,,,Robert Royal,Joe Thomas,Eric Steinbach,Alex Mack,Floyd Womack,John St. Clair,,Shaun Rogers,,,,,Eric Wright,Brandon McDonald,,,Brett Favre,Adrian Peterson,,Sidney Rice,Jim Kleinsasser,Bryant McKinnie,Steve Hutchinson,John Sullivan,Anthony Herrera,Phil Loadholt,Ray Edwards,,,Jared Allen,,,E.J. Henderson,Antoine Winfield,Cedric Griffin,Tyrell Johnson,Madieu Williams,,,,,,Kenyon Coleman,,,Robaire Smith,,,,Braylon Edwards,,,Pat Williams,,,,,,,,,,,,,,,,,,,,Chad Greenway,Kevin Williams,Ben Leber,D'Qwell Jackson,David Bowens,Abram Elam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2009,September 13,1,New Orleans Saints,Detroit Lions,Sean Payton,Jim Schwartz,1-0,0-1,dome,fieldturf,New Orleans Saints -14.0,50.0 (over),Drew Brees,Reggie Bush,,,Jeremy Shockey,Jermon Bushrod,Carl Nicks,Jonathan Goodwin,Jahri Evans,Jon Stinchcomb,,,,,,,Jabari Greer,Tracy Porter,Roman Harper,Darren Sharper,Matthew Stafford,Kevin Smith,Brandon Pettigrew,Bryant Johnson,Will Heller,Jeff Backus,Daniel Loper,Dominic Raiola,Stephen Peterman,Gosder Cherilus,Cliff Avril,Grady Jackson,Sammie Lee Hill,Dewayne White,,Julian Peterson,Larry Foote,Anthony Henry,Eric King,Marquand Manuel,Louis Delmas,,,,,,Charles Grant,,,Will Smith,,Scott Fujita,Scott Shanle,Devery Henderson,,,,,,Sedrick Ellis,,,,,,,,,,,,,,,,,,,,Marvin Mitchell,,,Ernie Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2009,September 13,1,Tampa Bay Buccaneers,Dallas Cowboys,Raheem Morris,Wade Phillips,0-1,1-0,outdoors,grass,Dallas Cowboys -5.0,40.0 (over),Byron Leftwich,Cadillac Williams,,,Jerramy Stevens,Donald Penn,Jeremy Zuttah,Jeff Faine,Davin Joseph,Jeremy Trueblood,,,,,,,Aqib Talib,Ronde Barber,Sabby Piscitelli,Jermaine Phillips,Tony Romo,Marion Barber III,Deon Anderson,Patrick Crayton,Jason Witten,Flozell Adams,Kyle Kosier,Andre Gurode,Leonard Davis,Marc Colombo,Marcus Spears,,,Igor Olshansky,,,,Terence Newman,Mike Jenkins,Gerald Sensabaugh,Ken Hamlin,,,,,,Jimmy Wilkerson,,Barrett Ruud,Gaines Adams,,Quincy Black,Matt McCoy,Michael Clayton,,,Jay Ratliff,,,Ryan Sims,,,,,,,,,,,,,,,,,Anthony Spencer,,DeMarcus Ware,,,,,Bradie James,Keith Brooking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2009,September 13,1,Carolina Panthers,Philadelphia Eagles,John Fox,Andy Reid,0-1,1-0,outdoors,grass,Philadelphia Eagles -2.5,43.5 (over),Jake Delhomme,DeAngelo Williams,,,Gary Barnidge,Jordan Gross,Travelle Wharton,Ryan Kalil,Keydrick Vincent,Jeff Otah,,,,,,,Chris Gamble,Richard Marshall,Quinton Teal,Charles Godfrey,Donovan McNabb,Brian Westbrook,Leonard Weaver,DeSean Jackson,Brent Celek,Jason Peters,Nick Cole,Jamaal Jackson,Stacy Andrews,Winston Justice,Victor Abiamiri,Mike Patterson,Brodrick Bunkley,Trent Cole,,,Omar Gaither,Asante Samuel,Sheldon Brown,Quintin Mikell,Victor Harris,,,,,,Tyler Brayton,Nick Hayden,Jon Beason,Julius Peppers,Damione Lewis,Na'il Diggs,Thomas Davis,Muhsin Muhammad,,,,,,,Brad Hoover,,,,,,,,,,,,,,,Akeem Jordan,,,,,,,,,,Chris Gocong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009,September 13,1,Atlanta Falcons,Miami Dolphins,Mike Smith,Tony Sparano,1-0,0-1,dome,fieldturf,Atlanta Falcons -4.0,44.5 (under),Matt Ryan,Michael Turner,,,Tony Gonzalez,Sam Baker,Justin Blalock,Todd McClure,Harvey Dahl,Tyson Clabo,,Peria Jerry,,,,,Brian Williams,Chris Houston,Erik Coleman,Thomas DeCoud,Chad Pennington,Ronnie Brown,Lousaka Polite,Ted Ginn Jr.,Anthony Fasano,Jake Long,Justin Smiley,Jake Grove,Donald Thomas,Vernon Carey,Kendall Langford,,,Randy Starks,,,,Will Allen,Sean Smith,Yeremiah Bell,Gibril Wilson,,,,,,John Abraham,,Curtis Lofton,Jamaal Anderson,,Stephen Nicholas,Mike Peterson,Michael Jenkins,,,Jason Ferguson,,,,Ovie Mughelli,,,,,,,Akin Ayodele,,,,,,,,,Jason Taylor,,Joey Porter,,,,,,,,Jonathan Babineaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2009,September 13,1,Arizona Cardinals,San Francisco 49ers,Ken Whisenhunt,Mike Singletary,0-1,1-0,retractable roof (closed),grass,Arizona Cardinals -4.5,45.0 (under),Kurt Warner,Tim Hightower,,,Stephen Spach,Mike Gandy,Reggie Wells,Lyle Sendlein,Deuce Lutui,Levi Brown,Calais Campbell,Bryan Robinson,Clark Haggans,,,Chike Okeafor,Dominique Rodgers-Cromartie,Bryant McFadden,Adrian Wilson,Antrel Rolle,Shaun Hill,Frank Gore,Moran Norris,Josh Morgan,Vernon Davis,Joe Staley,David Baas,Eric Heitmann,Chilo Rachal,Adam Snyder,Isaac Sopoaga,,,Justin Smith,,,,Nate Clements,Shawntae Spencer,Michael Lewis,Dashon Goldson,,,,,,,,,,,,,Larry Fitzgerald,,,Aubrayo Franklin,,,Darnell Dockett,,,,,,,,,,,,,,Patrick Willis,,Parys Haralson,,,,Gerald Hayes,,,,,,Manny Lawson,,Takeo Spikes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2009,September 13,1,New York Giants,Washington Redskins,Tom Coughlin,Jim Zorn,1-0,0-1,outdoors,fieldturf,New York Giants -6.0,37.0 (over),Eli Manning,Brandon Jacobs,,,D.J. Johnson,David Diehl,Rich Seubert,Shaun O'Hara,Chris Snee,Kareem McKenzie,,Barry Cofield,,,,,Corey Webster,Terrell Thomas,Kenny Phillips,Michael Johnson,Jason Campbell,Clinton Portis,Mike Sellers,Malcolm Kelly,Chris Cooley,Chris Samuels,Derrick Dockery,Casey Rabach,Randy Thomas,Stephon Heyer,,,,,,,London Fletcher,,,Chris Horton,LaRon Landry,Carlos Rogers,Andre Carter,Albert Haynesworth,,,Justin Tuck,,Antonio Pierce,Osi Umenyiora,,Danny Clark,Chase Blackburn,Domenik Hixon,,,,,,Fred Robbins,,,,,,,,,,,,,,,,,Brian Orakpo,,Rocky McIntosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2009,September 13,1,Seattle Seahawks,St. Louis Rams,Jim Mora,Steve Spagnuolo,1-0,0-1,outdoors,fieldturf,Seattle Seahawks -7.0,41.0 (under),Matt Hasselbeck,Julius Jones,,,John Carlson,Sean Locklear,Rob Sims,Steve Vallos,Max Unger,Ray Willis,,,,,,,Josh Wilson,Ken Lucas,Deon Grant,Jordan Babineaux,Marc Bulger,Steven Jackson,Mike Karney,Donnie Avery,Randy McMichael,Alex Barron,Jacob Bell,Jason Brown,Richie Incognito,Jason Smith,Leonard Little,Gary Gibson,Clifton Ryan,,,,James Laurinaitis,Ron Bartell,Jonathan Wade,James Butler,O.J. Atogwe,,James Hall,,,,Cory Redding,Brandon Mebane,Lofa Tatupu,Patrick Kerney,Colin Cole,,,T.J. Houshmandzadeh,,,,,,,Justin Griffith,,,,,,,,,,,,,,,,David Vobora,,Will Witherspoon,,LeRoy Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2009,September 13,1,Green Bay Packers,Chicago Bears,Mike McCarthy,Lovie Smith,1-0,0-1,outdoors,grass,Green Bay Packers -5.0,47.0 (under),Aaron Rodgers,Ryan Grant,,,Donald Lee,Chad Clifton,Daryn Colledge,Jason Spitz,Josh Sitton,Allen Barbre,,Ryan Pickett,Aaron Kampman,,,Brady Poppinga,Charles Woodson,Al Harris,Atari Bigby,Nick Collins,Jay Cutler,Matt Forte,,Earl Bennett,Desmond Clark,Orlando Pace,Frank Omiyale,Olin Kreutz,Roberto Garza,Chris Williams,Adewale Ogunleye,,,Alex Brown,,,Brian Urlacher,Charles Tillman,Nathan Vasher,Al Afalava,Kevin Payne,,,Tommie Harris,,,Johnny Jolly,,Nick Barnett,Cullen Jenkins,,,,Greg Jennings,,,Anthony Adams,,,,Korey Hall,,,,,,,,,,,,,,,,Pisa Tinoisamoa,,Lance Briggs,,,,,,,,,,A.J. Hawk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2009,September 14,1,New England Patriots,Buffalo Bills,Bill Belichick,Dick Jauron,1-0,0-1,outdoors,fieldturf,New England Patriots -13.5,47.5 (over),Tom Brady,Fred Taylor,,,Chris Baker,Matt Light,Logan Mankins,Dan Koppen,Steve Neal,Nick Kaczur,,,,,,,Jonathan Wilhite,Leigh Bodden,Brandon Meriweather,James Sanders,Trent Edwards,Fred Jackson,,Lee Evans,Shawn Nelson,Demetress Bell,Andy Levitre,Geoff Hangartner,Eric Wood,Brad Butler,Chris Kelsay,Marcus Stroud,Kyle Williams,Aaron Schobel,,,Paul Posluszny,Terrence McGee,Leodis McKelvin,Bryan Scott,Donte Whitner,,,,,,Ty Warren,Vince Wilfork,,Tully Banta-Cain,Jarvis Green,,,Joey Galloway,,,,,,,,,,,,,,,,,,,,,,,Kawika Mitchell,,Keith Ellison,Jerod Mayo,Adalius Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2009,September 14,1,Oakland Raiders,San Diego Chargers,Tom Cable,Norv Turner,0-1,1-0,outdoors,grass,San Diego Chargers -10.0,43.0 (over),JaMarcus Russell,Darren McFadden,,,Zach Miller,Mario Henderson,Robert Gallery,Chris Morris,Cooper Carlisle,Cornell Green,Greg Ellis,,,,,,,,Tyvon Branch,Hiram Eugene,Philip Rivers,LaDainian Tomlinson,Jacob Hester,Vincent Jackson,Antonio Gates,Marcus McNeill,Kris Dielman,Nick Hardwick,Louis Vasquez,Jeromey Clary,,,,,Shawne Merriman,,,Quentin Jammer,Antonio Cromartie,Steve Gregory,Eric Weddle,,Luis Castillo,Jamal Williams,,,,,Kirk Morrison,,,,,Louis Murphy,,,,,,Gerard Warren,,,,,,,,Stephen Cooper,,,,,,,,,,,,,Ricky Brown,,,,,,,,,Antoine Cason,Chris Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2009,September 20,2,Kansas City Chiefs,Oakland Raiders,Todd Haley,Tom Cable,0-2,1-1,outdoors,grass,Kansas City Chiefs -1.5,40.0 (under),Matt Cassel,Larry Johnson,,,Jake O'Connell,Branden Albert,Brian Waters,Rudy Niswanger,Mike Goff,Ikechuku Ndukwe,,Tank Tyler,Mike Vrabel,Demorrio Williams,Corey Mays,Tamba Hali,Brandon Flowers,Brandon Carr,Mike Brown,Jarrad Page,JaMarcus Russell,Darren McFadden,,Darrius Heyward-Bey,Zach Miller,Mario Henderson,Robert Gallery,Chris Morris,Cooper Carlisle,Cornell Green,Richard Seymour,Tommy Kelly,Gerard Warren,Greg Ellis,,,Kirk Morrison,Chris Johnson,Nnamdi Asomugha,Tyvon Branch,Hiram Eugene,,,,,,Tyson Jackson,,,Glenn Dorsey,,,,Quinten Lawrence,,Ricky Brown,,,Thomas Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2009,September 20,2,Green Bay Packers,Cincinnati Bengals,Mike McCarthy,Marvin Lewis,1-1,1-1,outdoors,grass,Green Bay Packers -7.5,42.0 (over),Aaron Rodgers,Ryan Grant,,,Donald Lee,Chad Clifton,Daryn Colledge,Jason Spitz,Josh Sitton,Allen Barbre,,Ryan Pickett,Aaron Kampman,,,Brady Poppinga,Charles Woodson,Al Harris,Aaron Rouse,Nick Collins,Carson Palmer,,,Laveranues Coles,Daniel Coats,Andrew Whitworth,Evan Mathis,Kyle Cook,Bobbie Williams,Anthony Collins,Robert Geathers,Domata Peko,Tank Johnson,Antwan Odom,,,Dhani Jones,Johnathan Joseph,Leon Hall,Roy Williams,Chris Crocker,,,,,,Johnny Jolly,,Nick Barnett,Cullen Jenkins,,,,Donald Driver,,,,,,,John Kuhn,,,,,,,,,,,,,,,,Rey Maualuga,,Keith Rivers,,,,,,,,,,A.J. Hawk,,,Cedric Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2009,September 20,2,New York Jets,New England Patriots,Rex Ryan,Bill Belichick,2-0,1-1,outdoors,fieldturf,New England Patriots -3.5,45.0 (under),Mark Sanchez,Thomas Jones,,,Dustin Keller,D'Brickashaw Ferguson,Alan Faneca,Nick Mangold,Brandon Moore,Damien Woody,,Kris Jenkins,,,,,Darrelle Revis,Lito Sheppard,,,Tom Brady,Laurence Maroney,,Randy Moss,Chris Baker,Matt Light,Logan Mankins,Dan Koppen,Steve Neal,Nick Kaczur,Ty Warren,Vince Wilfork,,Jarvis Green,Adalius Thomas,,,Shawn Springs,Leigh Bodden,Brandon Meriweather,Brandon McGowan,Jonathan Wilhite,Mike Wright,,,,,,,,,,,Jerricho Cotchery,,,,,,,Tony Richardson,,,David Harris,,,,Gary Guyton,,,,,,,,,,,,,Bryan Thomas,Jim Leonhard,,,,,,,,,Donald Strickland,,Shaun Ellis,Marques Douglas,Bart Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2009,September 20,2,Atlanta Falcons,Carolina Panthers,Mike Smith,John Fox,2-0,0-2,dome,fieldturf,Atlanta Falcons -5.5,43.5 (over),Matt Ryan,Michael Turner,,,Tony Gonzalez,Sam Baker,Justin Blalock,Todd McClure,Harvey Dahl,Tyson Clabo,,Peria Jerry,,,,,,,Erik Coleman,Thomas DeCoud,Jake Delhomme,DeAngelo Williams,Brad Hoover,Muhsin Muhammad,Jeff King,Jordan Gross,Travelle Wharton,Ryan Kalil,Keydrick Vincent,Jeff Otah,Tyler Brayton,Louis Leonard,Damione Lewis,Julius Peppers,,,Jon Beason,Chris Gamble,Richard Marshall,Quinton Teal,Charles Godfrey,,,,,,Jamaal Anderson,,Curtis Lofton,John Abraham,,Stephen Nicholas,Mike Peterson,Michael Jenkins,,,,,,,Justin Peelle,,,,,,,,,,,,,,,,Na'il Diggs,,Thomas Davis,,,,,,,,Jonathan Babineaux,,,,Brian Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2009,September 20,2,Washington Redskins,St. Louis Rams,Jim Zorn,Steve Spagnuolo,1-1,0-2,outdoors,grass,Washington Redskins -10.0,37.0 (under),Jason Campbell,Clinton Portis,,,Chris Cooley,Chris Samuels,Derrick Dockery,Casey Rabach,Randy Thomas,Stephon Heyer,Andre Carter,,,,,,,,Chris Horton,LaRon Landry,Marc Bulger,Steven Jackson,Daniel Fells,Donnie Avery,Randy McMichael,Alex Barron,Jacob Bell,Jason Brown,Richie Incognito,Jason Smith,Leonard Little,Gary Gibson,Clifton Ryan,,,,James Laurinaitis,Ron Bartell,Jonathan Wade,James Butler,O.J. Atogwe,,James Hall,,,,,,London Fletcher,,,Brian Orakpo,Rocky McIntosh,Malcolm Kelly,,,,,,Albert Haynesworth,Fred Davis,,,,,,,,,,,,,,,,David Vobora,,Will Witherspoon,,,,,,,,,,,,DeAngelo Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2009,September 20,2,Detroit Lions,Minnesota Vikings,Jim Schwartz,Brad Childress,0-2,2-0,dome,fieldturf,Minnesota Vikings -10.0,45.0 (under),Matthew Stafford,Kevin Smith,,,Brandon Pettigrew,Jeff Backus,Manuel Ramirez,Dominic Raiola,Stephen Peterman,Gosder Cherilus,,,,,,,Anthony Henry,Phillip Buchanon,Marquand Manuel,Louis Delmas,Brett Favre,,,Sidney Rice,Jim Kleinsasser,Bryant McKinnie,Steve Hutchinson,John Sullivan,Anthony Herrera,Phil Loadholt,Ray Edwards,,,Jared Allen,,,E.J. Henderson,Antoine Winfield,Cedric Griffin,Tyrell Johnson,Madieu Williams,,,,,,Jason Hunter,,Larry Foote,Dewayne White,,,,Calvin Johnson,,,Pat Williams,,,Grady Jackson,Jerome Felton,,,,,,,,,,,,,,,,Chad Greenway,Kevin Williams,Ben Leber,,Ernie Sims,,,,,,,,,,,Adrian Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2009,September 20,2,Tennessee Titans,Houston Texans,Jeff Fisher,Gary Kubiak,0-2,1-1,outdoors,grass,Tennessee Titans -7.0,40.5 (over),Kerry Collins,Chris Johnson,,,Alge Crumpler,Michael Roos,Eugene Amano,Kevin Mawae,Jake Scott,David Stewart,,,,,,,Nick Harper,Cortland Finnegan,Chris Hope,Michael Griffin,Matt Schaub,Steve Slaton,,Andre Johnson,Joel Dreessen,Duane Brown,Chester Pitts,Chris Myers,Mike Brisiel,Eric Winston,Tim Bulman,,,Mario Williams,,,DeMeco Ryans,Fred Bennett,Dunta Robinson,Dominique Barber,Eugene Wilson,,,Amobi Okoye,,,Jevon Kearse,Jovan Haye,Stephen Tulloch,Kyle Vanden Bosch,Tony Brown,,,Nate Washington,,,Jeff Zgonina,,,,,,,,,,,,,,,,,,,,Brian Cushing,,Zach Diles,,Keith Bulluck,,,,,,,,,,,,,,,David Thornton,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2009,September 20,2,Jacksonville Jaguars,Arizona Cardinals,Jack Del Rio,Ken Whisenhunt,0-2,1-1,outdoors,grass,Jacksonville Jaguars -3.0,44.0 (over),David Garrard,Maurice Jones-Drew,,,Marcedes Lewis,Eugene Monroe,Vince Manuwai,Brad Meester,Maurice Williams,Eben Britton,Derrick Harvey,,,,,,,,Sean Considine,Reggie Nelson,Kurt Warner,Tim Hightower,,Anquan Boldin,Stephen Spach,Mike Gandy,Reggie Wells,Lyle Sendlein,Deuce Lutui,Levi Brown,,,,,,,,,,Adrian Wilson,Antrel Rolle,Dominique Rodgers-Cromartie,Calais Campbell,Darnell Dockett,,,,,,,,,,Mike Sims-Walker,,Clark Haggans,Bryan Robinson,,Bertrand Berry,John Henderson,,,,,,,,Karlos Dansby,,,,,,,,,,,,,Daryl Smith,,,,,,,,,,Derek Cox,,,,,,Justin Durant,,,,,,,,,,,,,,,,,,,,,,,,,
24,2009,September 20,2,Philadelphia Eagles,New Orleans Saints,Andy Reid,Sean Payton,1-1,2-0,outdoors,grass,New Orleans Saints -2.5,46.0 (over),Kevin Kolb,Brian Westbrook,,,Brent Celek,Jason Peters,Nick Cole,Jamaal Jackson,Max Jean-Gilles,Winston Justice,,,,,,,Asante Samuel,Sheldon Brown,Quintin Mikell,Victor Harris,Drew Brees,Reggie Bush,Heath Evans,Marques Colston,Jeremy Shockey,Jermon Bushrod,Carl Nicks,Jonathan Goodwin,Jahri Evans,Jon Stinchcomb,Charles Grant,,,Will Smith,,,Jonathan Vilma,Jabari Greer,Tracy Porter,Roman Harper,Darren Sharper,,,Sedrick Ellis,,,Victor Abiamiri,Mike Patterson,Omar Gaither,Trent Cole,Brodrick Bunkley,,,DeSean Jackson,,,Remi Ayodele,,,,,,,,,,,,,,,,,,,,Scott Fujita,,Scott Shanle,,,,,,,,,,,,,,,,Akeem Jordan,,,Chris Gocong,,,,,,,,,,,,,,,,,,,,,,,,
25,2009,September 20,2,San Francisco 49ers,Seattle Seahawks,Mike Singletary,Jim Mora,2-0,1-1,outdoors,grass,San Francisco 49ers -1.0,38.5 (under),Shaun Hill,Frank Gore,,,Vernon Davis,Joe Staley,David Baas,Eric Heitmann,Chilo Rachal,Adam Snyder,,Aubrayo Franklin,,,,,Nate Clements,Shawntae Spencer,Michael Lewis,Dashon Goldson,Matt Hasselbeck,Julius Jones,Justin Griffith,T.J. Houshmandzadeh,John Carlson,Sean Locklear,Rob Sims,Steve Vallos,Max Unger,Ray Willis,Cory Redding,Craig Terrill,Colin Cole,Patrick Kerney,Will Herring,,Lofa Tatupu,Josh Wilson,Ken Lucas,Deon Grant,Jordan Babineaux,,,,,,,Isaac Sopoaga,,,Justin Smith,,,Josh Morgan,,,,,,,Moran Norris,,,Patrick Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parys Haralson,,,Manny Lawson,Takeo Spikes,,,,,,,,,,,,,,,,,,,,,,,
